"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg__TPM","FoldChange"
"RP1L1",0.186151,0.116755,0.490911,5,14,8,0.104378,0.07826,0.369105,0.124575,5,8,2,0.154819666666667,0.956320741564556
"RP2",1.80043,1.420295,1.269748,81,68,41,0.120446666666667,5.344622,7.357721,5.083981,277,309,230,0,1.12044666666667
"RP9",12.136717,12.378244,14.178432,139,154,105,6.10093633333333,11.417069,14.195673,12.026914,124,131,130,0.43207,4.95851203735385
"RP9P",13.47696,14.739333,16.755761,190,228,166,0.061947,4.10486,3.930425,4.780479,68,52,70,0.101938666666667,0.9637079014682
"RPA1",22.794046,17.619155,23.999539,304,299,265,0.117942666666667,28.694667,45.391731,32.759819,616,645,565,0.11828,0.999698346269867
"RPA2",14.975309,19.472559,17.657682,181,236,148,3.08807233333333,19.56807,23.751124,21.372499,257,234,247,3.28049133333333,0.955047450160316
"RPA3",17.742726,17.887001,19.460605,81,104,63,0.135279,12.31016,10.834289,20.009416,66,64,76,0.116396,1.01691424906574
"RPA4",0,0,0,0,0,0,0.140914333333333,0,0.058641,0,0,1,0,0.226179666666667,0.930462610291749
"RPAIN",48.864321,44.967854,49.765863,677,718,512,0.0640113333333333,49.547424,46.208621,46.067689,1057,788,889,0.235737,0.86103380681596
"RPAP1",11.895038,21.342022,24.950514,287,465,286,4.283402,20.237636,15.963467,19.917409,460,382,423,4.26932966666667,1.00267061167616
"RPAP2",2.982501,3.407166,3.513722,708,764,593,0.790177,1.935816,4.408278,3.546855,524,503,475,0.993765333333333,0.897887514679093
"RPAP3",23.064491,18.294346,27.612075,562,551,398,127.580522,12.637477,22.790834,14.712704,316,320,285,261.129541,0.490522821309942
"RPARP.AS1",10.669256,14.296505,12.62517,188,286,178,0,4.861458,4.616943,5.365522,127,83,129,0.200624333333333,0.832899993975357
"RPE",10.435666,14.553366,11.832013,273,324,241,0.554154333333333,18.009548,23.337292,16.38221,370,375,350,0.25312,1.24022785793327
"RPE65",0,0,0.35005,0,0,8,14.502263,1.332438,1.547306,1.17303,49,46,38,17.599187,0.833491431641609
"RPEL1",0.083775,0.079862,0.059144,2,2,1,1.396779,0.075364,0.09163,0.082845,2,2,2,5.04220333333333,0.396673012769624
"RPF1",4.882281,5.87715,7.084432,119,147,123,0,5.210816,7.492634,6.707229,144,167,138,0,1
"RPF2",8.841875,10.579939,8.723596,220,241,148,0,5.181353,5.734369,6.727989,200,171,195,0.151803,0.868204024472935
"RPGR",4.794575,5.299564,6.043523,113,106,66,0,2.619329,5.274553,4.244324,83,86,88,0,1
"RPGRIP1",0.760236,0.966165,0.649883,11,11,11,0.381863,0.315377,0.88627,0.216393,9,6,3,2.82918166666667,0.360876845313772
"RPGRIP1L",11.131492,10.448478,8.439209,318,391,247,1.551066,6.003083,7.374873,6.704483,314,271,253,1.30374933333333,1.10735398295648
"RPH3A",11.06224,22.742128,26.233876,359,827,656,2.727143,0.380846,0.399665,0.476321,8,11,13,0.770768,2.10481723184517
"RPH3AL",5.522885,7.294024,6.125715,70,94,59,0,2.162766,2.425474,0.943247,27,29,16,0.00959266666666667,0.990498478264171
"RPIA",5.509822,4.752123,5.358214,119,112,82,0,3.768978,4.597506,3.748033,95,93,83,0,1
"RPL10",1063.113546,1040.333226,1450.624387,2529,2678,2035,0.266051333333333,2126.130217,2095.160838,2296.013284,5469,4351,5215,0.352475666666667,0.936099158407533
"RPL10A",182.324956,180.492102,213.439448,1236,1352,1019,0.0744896666666667,423.2181,371.193071,452.243361,3334,2381,3156,0.0318226666666667,1.04135109779846
"RPL10L",0.133746,0.244524,0,1,2,0,1.887178,0,0,0,0,0,0,0.263492,2.28507818015468
"RPL11",340.041649,316.381837,363.565956,1565,1676,1238,17.1994583333333,770.364177,682.104982,806.991993,4210,3039,3930,5.16746033333333,2.95088372680251
"RPL12",492.432874,401.9398,423.9401,2507,2343,1577,0,941.779072,832.687474,965.137317,5396,3802,4915,0,1
"RPL13",338.920075,363.185739,428.795438,1933,2208,1631,2.934023,596.93441,530.539325,661.006899,3918,2779,3723,4.786394,0.679874719903277
"RPL13A",383.176017,367.246871,424.435456,2739,2805,2196,0,950.874337,813.337547,1001.971335,9246,6398,8663,0,1
"RPL13AP17",0.042472,0,0,1,0,0,2.60201933333333,0,0,0,0,0,0,2.76754933333333,0.956064278034669
"RPL13AP20",0,0,0,0,0,0,0,0,0.267621,0.241746,0,1,1,0,1
"RPL13AP3",0,0,0.270151,0,0,1,0,0,0.061245,0.187019,0,1,1,0,1
"RPL13AP5",0,0,0,0,0,0,0.287106333333333,0,0,0,0,0,0,1.151452,0.598250081030548
"RPL13AP6",0,0,0,0,0,0,16.4943963333333,0,0,0,0,0,0,0.132827666666667,15.4431224166783
"RPL13P5",3.858512,5.327159,6.385482,39,51,33,3.79214566666667,2.31172,4.607971,1.422356,17,12,11,2.35368366666667,1.42892000050492
"RPL14",1564.145258,1645.495895,2215.503271,2919,3091,2320,0.731856666666667,3054.967062,2278.293643,3215.548704,3649,2560,3309,0.606340666666667,1.07813784622689
"RPL15",522.219681,545.905823,591.426035,7414,7864,5868,0.105494333333333,625.440191,605.607938,648.925297,8007,5815,7269,0.181159333333333,0.935940056633624
"RPL17",346.538885,318.290441,370.132804,1525,1532,1039,0,705.036716,682.578348,804.524415,3847,2912,3803,0,1
"RPL17.C18orf32",67.9523,71.390987,71.806007,1030,1191,841,8.216266,24.961544,29.747093,23.471481,438,404,363,5.62728966666667,1.39065386659574
"RPL18",239.006242,236.251407,283.026084,1179,1323,968,0.765958,382.495559,363.344727,423.04984,2235,1653,2107,0.720756666666667,1.0262682889504
"RPL18A",190.886411,180.161659,240.503351,877,847,614,0.707318,386.009478,349.050029,401.658708,1990,1387,1661,0.855616,0.920081525488032
"RPL19",361.352315,361.638001,378.572383,1988,2193,1645,0,690.353582,609.352788,697.088854,4335,3192,4044,0,1
"RPL21",137.820211,101.686696,167.972242,518,422,423,13.145679,145.148477,147.646978,206.284903,683,544,783,14.0128676666667,0.942236973913245
"RPL21P28",0,0,1.569599,0,0,4,0,0,1.280843,1.210441,0,4,4,0,1
"RPL22",69.095085,73.699794,68.128824,1536,1533,1138,0.630093333333333,128.095246,112.468525,119.060439,2557,1923,2424,5.065879,0.268731594107521
"RPL22L1",5.416474,8.148742,6.210559,22,34,19,0.026054,88.61958,91.496973,113.020081,378,318,432,0.01441,1.01147859346812
"RPL23",750.672659,690.704473,673.691785,1394,1381,945,0.217083666666667,1816.114766,1575.755146,1914.970486,3789,2700,3597,0.574368666666667,0.773061413400419
"RPL23A",227.281642,229.526039,236.527976,1131,1213,819,0,474.189934,438.775996,543.414822,2716,2004,2763,0,1
"RPL23AP87",0,0.048177,0,0,1,0,0.511684,0,0,0.136161,0,0,4,0.877136666666667,0.805313766889642
"RPL23P8",0,0.777311,0,0,2,0,0,0,0,0.409997,0,0,1,0,1
"RPL24",269.95395,254.475272,280.629664,1186,1238,882,0,343.552702,358.802622,385.349987,1776,1493,1771,0,1
"RPL26",640.33571,598.540436,775.46371,1605,1654,1228,0.269503,1206.89902,1081.194348,1296.902931,3569,2566,3404,0.544670333333333,0.821860155273693
"RPL26L1",37.653204,50.609227,45.05448,146,140,104,0.0842263333333333,44.417526,40.013623,44.576974,110,82,120,0.163074,0.932207523625611
"RPL27",481.13341,492.913296,500.130784,1054,1203,778,0.0691466666666667,805.235899,814.572878,928.099418,2097,1672,2003,0,1.06914666666667
"RPL27A",529.067626,546.630735,559.750293,1321,1412,1077,0.372805,1469.074021,1353.037499,1524.563235,4311,3218,3991,0.523570666666667,0.901044519978507
"RPL28",204.775761,190.176186,212.316902,916,954,710,28.839552,461.413301,408.479111,485.483,2139,1570,2011,10.2244333333333,2.65844618733537
"RPL29",251.58034,253.212201,278.311326,1254,1424,1003,4.38121766666667,518.824096,465.042264,579.362821,3056,2206,3010,2.847464,1.39864016054904
"RPL29P2",0,0,0,0,0,0,0.264418666666667,0.287235,0,0,1,0,0,0.341835666666667,0.942305155599034
"RPL3",297.219229,267.904731,387.873839,2898,3118,2746,0.236785,829.871276,743.028323,850.600427,9844,6679,8816,0,1.236785
"RPL30",874.979961,784.474118,965.419379,1165,1239,879,4.38448366666667,1615.873644,1519.978251,1769.286772,2555,1973,2474,1.258881,2.3836951422703
"RPL31",812.797319,817.210642,789.473684,1633,1760,1150,0,1616.631913,1369.413263,1621.692488,3653,2472,3268,0,1
"RPL31P11",0,0,0.077829,0,0,1,1.097256,0.054477,0,0.05569,1,0,1,1.181623,0.961328332163715
"RPL32",439.064137,425.157697,469.519262,2123,2258,1590,0,690.621076,604.30714,721.140881,3911,2755,3646,0,1
"RPL32P3",13.988081,13.586564,15.395404,122,155,109,0,25.794016,27.760233,21.702021,282,237,215,0,1
"RPL34",247.718252,262.509534,292.264401,726,822,591,0,589.769277,516.40797,648.687035,1982,1405,1918,0,1
"RPL34.AS1",0.294645,0.291691,0,2,3,0,0.760689666666667,0.232994,0.828368,0.07515,3,8,1,0.947298333333333,0.904170478928498
"RPL35",338.108569,305.046758,381.45263,991,977,789,0,612.968198,561.200699,661.99124,2085,1541,2008,0,1
"RPL35A",241.345912,231.101091,226.784509,1007,1084,715,0.0809983333333333,440.388342,383.689566,500.260467,2037,1489,2136,0.0405296666666667,1.03889237180167
"RPL36",336.470397,343.889182,285.922356,786,918,603,0,472.856983,455.243616,462.152556,1342,968,1182,0,1
"RPL36A",78.256181,75.287535,103.971083,226,234,195,0,123.392486,97.411728,130.207429,438,269,396,0,1
"RPL36A.HNRNPH2",9.153904,14.228612,6.983815,42,71,23,0.110264333333333,9.089017,6.576872,6.128264,48,28,29,0.0965036666666667,1.0125495856375
"RPL36AL",54.785165,47.883871,41.282569,329,310,176,0.472004,88.900946,83.263095,89.493834,612,462,548,0.337871,1.10025854510637
"RPL37",307.233507,315.339813,293.298961,2920,3121,2562,0.0540926666666667,703.231638,649.999417,665.915306,4985,3692,4194,0,1.05409266666667
"RPL37A",1023.200994,934.144118,935.965367,2546,2528,1650,0,1651.80009,1414.782374,1769.861455,4595,3228,4376,0,1
"RPL38",696.111309,786.243357,449.831493,1111,1167,747,0,947.945971,871.17272,912.102802,1402,979,1346,0,1
"RPL39",335.121048,313.086889,381.478176,674,684,543,0,631.75841,633.53946,746.918173,1480,1195,1542,3.26749333333333,0.234329598640264
"RPL39L",5.529627,4.833738,6.857511,36,36,32,0,6.549665,6.858494,3.601928,52,42,25,0,1
"RPL3L",0.187137,0.067852,0.210712,5,2,4,0.0124886666666667,0.031729,0.157225,0.14426,1,4,4,0,1.01248866666667
"RPL4",779.553646,805.689749,909.326327,4952,5248,4091,5.015556,1513.847168,1227.09272,1544.638613,10413,7238,9558,3.01316666666667,1.4989549399892
"RPL41",5480.982267,5398.068374,5096.814541,2663,2902,1746,0.911532333333333,13379.996124,13313.520899,13151.442664,7258,5475,6591,0,1.91153233333333
"RPL5",1347.322895,1210.768969,1408.755346,2574,2497,1733,0.0111386666666667,2646.101174,2406.063043,2863.594473,5820,4100,5412,0.0640786666666667,0.950248039305365
"RPL6",830.356503,815.751926,964.135261,3259,3423,2559,0,1453.796441,1365.027029,1635.726531,6581,4720,6282,0,1
"RPL7",411.06456,368.878865,428.49654,2348,2287,1801,0,1083.578897,1108.446374,1199.209883,7217,5641,7079,0.015315,0.984916011287138
"RPL7A",364.356257,355.054842,449.604514,2847,3111,2458,0.150478666666667,724.781225,567.772334,725.543236,6649,4481,5866,0.149879333333333,1.00052121411
"RPL7L1",36.960611,38.787214,49.632885,1599,1790,1342,5325.288394,30.96536,35.795297,29.16181,1323,1224,1156,13281.653229,0.400995817791217
"RPL8",431.632904,471.270119,535.909325,2108,2560,1843,0.99299,713.91464,647.318452,720.723381,4130,2987,3662,1.87068066666667,0.694256948584319
"RPL9",389.550466,407.543053,453.057001,889,1007,697,5.35624166666667,516.906187,520.981861,578.881238,1260,1018,1259,6.35105266666667,0.864670946446763
"RPLP0",555.412503,522.386273,560.693576,2871,3026,2420,0.0400483333333333,1187.941342,1120.997704,1267.31064,7570,5773,7117,0.227661333333333,0.847178537837797
"RPLP0P2",0.185731,0.402548,1.519499,9,14,14,0.0120726666666667,0.349756,0.227234,0.187505,19,10,9,0.00922433333333333,1.00282229950196
"RPLP1",839.618531,803.528842,689.259442,1222,1274,977,0,2108.477558,1911.557595,2202.841716,3333,2402,3145,0,1
"RPLP2",535.872354,549.108435,673.105745,794,933,656,8.90986466666667,1127.664789,970.592875,1232.955291,2013,1412,1899,7.54187466666667,1.16015102695646
"RPN1",67.856303,74.319134,71.763777,1695,1988,1255,0.117667666666667,185.609101,148.873707,192.845149,5475,3367,5011,0.400545333333333,0.798023198582647
"RPN2",128.651804,141.416653,177.86083,1886,2261,1626,0,606.082635,433.798124,634.894526,9693,5231,8463,0,1
"RPP14",10.35767,11.834264,13.080117,375,460,367,0.352854333333333,8.048212,9.388487,5.801533,370,277,261,0.183719,1.14288469926844
"RPP21",30.365457,34.348677,47.444171,136,161,119,1.185939,14.153601,14.502453,19.904416,74,73,88,0.484659,1.47235089000235
"RPP25",2.330777,3.734493,2.771299,65,118,54,0,3.870841,2.349831,3.453978,132,63,101,0.187049333333333,0.842424970824015
"RPP25L",2.157521,3.898375,2.554516,20,39,16,1.48157566666667,5.471662,3.707736,4.925721,60,34,50,1.48378266666667,0.999111435944208
"RPP30",13.710553,15.052733,20.639724,155,171,141,0.245973,13.443106,13.268376,14.718896,173,155,169,0.276958,0.975735302179085
"RPP38",4.524648,5.317044,6.96305,53,68,49,0,5.855518,7.109233,6.994335,80,78,83,0,1
"RPP38.DT",1.058016,1.03254,1.375907,22,23,20,0,0.583172,0.717781,1.134773,14,14,24,0,1
"RPP40",9.50164,10.602885,12.220051,71,96,68,0.046759,4.79097,5.235371,3.843005,36,40,43,0.0694573333333333,0.978775840208056
"RPPH1",3.361893,4.623852,2.367434,4,6,2,0.175526333333333,26.679358,9.852081,7.931443,37,11,10,0.407589,0.835134640391004
"RPRD1A",29.92281,31.640015,33.472121,1358,1470,1106,0.10427,15.176708,16.194048,16.630142,787,687,730,0.0392666666666667,1.06254730899994
"RPRD1B",15.991769,15.484622,16.193389,359,384,279,0,12.245044,10.185279,14.30812,360,269,343,0,1
"RPRD2",10.233788,11.327651,12.631819,908,1030,776,0,6.674329,6.32747,6.378365,638,474,571,0,1
"RPRM",47.182872,59.27855,65.011045,758,1067,736,0,6.352344,7.839302,7.215584,123,121,121,0.0233556666666667,0.977177371047602
"RPRML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RPS10",233.99456,223.293442,261.385448,1171,1221,925,0,512.055283,474.62969,586.215322,2959,2218,2989,0,1
"RPS10.NUDT3",26.429666,29.916955,56.12457,130,161,196,0,8.190544,3.712822,1.730332,51,17,9,0.928815666666667,0.518452860624145
"RPS11",387.11353,400.787584,455.58018,1638,1804,1328,0.684188,830.892562,807.12867,865.702675,4091,3203,3773,0.257548666666667,1.3392626819479
"RPS12",380.35274,359.536649,377.606186,1372,1423,975,0,1010.259184,828.232646,973.726759,4226,2796,3598,0,1
"RPS13",280.492149,261.946885,291.15167,1119,1137,827,0,417.972317,357.737538,483.011587,1947,1330,1986,0.236098,0.808997344870714
"RPS14",189.546508,192.458386,247.912617,996,1105,828,0.072376,455.575247,398.178936,492.326177,2737,1918,2609,0.0685553333333333,1.00357554405231
"RPS15",186.881877,208.295831,194.81805,676,842,502,0.346796333333333,258.324414,224.143542,255.531424,1106,781,960,0.137781,1.183704362556
"RPS15A",187.435737,172.583361,219.215456,984,963,808,0,391.32849,420.825292,428.777831,2126,1730,2026,0.199903666666667,0.833400236852347
"RPS16",186.891285,191.603792,238.741264,634,702,548,0.125224,431.039505,378.602146,466.712176,1700,1190,1570,13.512506,0.0775347827590907
"RPS17",378.599804,359.839217,341.41035,1304,1350,843,0.287603,753.788349,695.453246,764.079365,3037,2252,2706,0.317724666666667,0.9771411529065
"RPS18",625.04781,559.491618,674.411497,2666,2636,1930,0.0258206666666667,1236.546426,1058.905566,1297.763501,6222,4294,5761,0.257281333333333,0.81590383907712
"RPS19",486.155759,449.816666,449.693421,1223,1308,1021,0,1136.818065,1252.89821,1137.931238,3172,2626,2974,0.0271013333333333,0.973613768716102
"RPS19BP1",27.200209,36.954966,39.027346,231,335,228,0,33.26223,35.707795,33.189916,338,282,299,0,1
"RPS2",773.002629,779.307666,891.376885,4967,5586,4028,0.103431666666667,994.359215,839.982746,1059.019508,7716,4974,7109,0.0319023333333333,1.06931792963611
"RPS20",265.348052,272.921332,281.100796,1263,1439,969,0,597.342744,579.945435,635.195809,2805,2212,2650,0,1
"RPS21",202.592092,241.073034,214.806902,326,425,248,0.699083333333333,376.862092,394.65152,443.665631,704,597,731,1.05028733333333,0.828704984764737
"RPS23",301.641416,265.19001,246.695108,3529,3422,2640,0.115542666666667,537.588166,499.540896,566.697968,4986,3700,4739,0.0982213333333333,1.01577216978727
"RPS24",673.964287,636.037773,708.182773,2592,2635,1737,0,995.88821,961.772871,1097.822953,4684,3690,4455,1.121046,0.471465493911966
"RPS25",433.737003,383.54287,285.904865,1030,1079,696,0.154128333333333,963.363349,962.608699,888.599348,2352,1808,2196,0,1.15412833333333
"RPS26",51.421685,45.927318,44.267048,317,302,195,0,50.931884,52.996063,62.839382,353,305,382,0.117294666666667,0.895019040038379
"RPS27",236.497349,201.624925,282.915528,368,362,302,0.261167333333333,533.414908,548.970989,525.302586,939,768,811,0.317062333333333,0.957560854497648
"RPS27A",376.583025,358.455026,315.189597,1766,1776,1188,0.0484326666666667,585.190789,576.570725,636.267485,3190,2517,3047,0.071108,0.978830021497988
"RPS27L",74.521963,91.396302,88.384197,138,219,129,0,253.527569,376.170377,279.735937,572,568,550,0,1
"RPS28",189.15208,239.641588,298.398355,344,442,394,0.582176333333333,433.952556,395.988116,481.929746,777,540,707,0.107773666666667,1.42824873071244
"RPS29",604.666505,614.274162,463.246173,674,751,462,0,1092.678808,1034.526363,1304.802547,1339,993,1298,0.368503,0.730725471555415
"RPS2P32",1.205622,0.099218,0.925597,11,1,6,0.133827666666667,0.764669,0.229729,1.05733,8,2,10,0,1.13382766666667
"RPS3",541.703448,509.71116,558.307114,1751,1813,1340,0,1257.781761,1195.967958,1294.79714,4556,3563,4267,0,1
"RPS3A",453.650804,438.662541,566.849636,3121,3174,2318,0,808.021989,783.838474,899.724745,6314,4886,6024,0,1
"RPS4X",156.177888,134.589275,150.870479,2383,2278,1779,0.073691,283.886652,245.069102,297.93312,5021,3535,4786,0.0475496666666667,1.0249547435937
"RPS4Y1",59.665899,61.413917,61.721834,510,578,381,0.077883,134.301087,136.022575,144.890386,1343,1099,1277,0.0983243333333333,0.981388618358937
"RPS4Y2",0,0.111121,0,0,1,0,0,0,0,0,0,0,0,0,1
"RPS5",156.543541,153.162341,188.892883,1100,1179,952,0,260.038217,232.990937,275.467842,2128,1564,1988,0,1
"RPS6",165.328122,165.355867,225.621911,1350,1463,1292,0,648.295934,554.270139,692.939898,6149,4385,5763,0,1
"RPS6KA1",12.228765,6.308792,12.064458,136,161,104,0.90718,8.779585,7.714341,11.413671,171,131,184,0.338922666666667,1.42441385711099
"RPS6KA2",63.831256,54.956724,77.633059,3376,3191,2497,0,6.881845,4.841131,4.372816,390,264,329,0,1
"RPS6KA2.IT1",2.770697,1.750448,1.199883,13,9,4,0.477418333333333,0.181958,0.224975,0.619036,1,1,3,0.546404,0.955389622203081
"RPS6KA3",11.494322,19.879663,25.104606,996,1605,1489,0,7.61325,10.03006,8.871375,799,792,762,0,1
"RPS6KA4",9.331289,13.602083,9.965536,184,292,164,0,8.229958,10.903302,8.700924,248,189,198,0,1
"RPS6KA5",2.084291,2.419875,1.242292,161,177,101,0,2.412023,1.122797,0.976552,85,83,97,0,1
"RPS6KA6",5.35346,5.257378,4.963665,529,513,376,0,1.380375,4.738327,1.384594,146,127,129,0,1
"RPS6KB1",19.953076,15.376239,16.760025,579,594,435,0,17.251358,21.090002,16.686588,543,524,535,0.0476436666666667,0.954523023254408
"RPS6KB2",19.759882,18.885697,19.705115,263,285,225,0.155189333333333,27.579285,30.153513,29.18761,441,306,392,0.133208,1.01939743924622
"RPS6KC1",12.4211,12.312078,12.561989,655,720,494,0.118953,9.108551,10.04799,8.371983,492,393,453,0.121765,0.997493236105602
"RPS6KL1",54.817261,69.425366,90.034275,836,984,838,0.643789,32.757432,17.827476,26.354531,548,281,453,0.147517666666667,1.43247380650349
"RPS7",402.639559,398.334693,492.073983,1245,1383,995,0,698.494716,713.891643,764.991641,2652,2174,2392,0,1
"RPS8",408.128977,381.669014,421.76916,2415,2483,1792,0.019065,602.358148,526.758731,655.00281,4237,3129,4132,0.0744843333333333,0.948422390523454
"RPS9",162.952796,182.339913,208.870764,798,960,750,0,378.323498,359.751905,412.887402,2144,1640,2067,0,1
"RPSA",256.329249,236.146592,321.091114,2621,2628,2325,0.303156666666667,330.657064,329.136172,346.058229,3938,3173,3666,0.134267666666667,1.14889695348217
"RPSAP52",0.079311,0,0,1,0,0,0.399592333333333,0.702152,0.434612,0.109137,9,4,1,0.660061,0.843096930373844
"RPTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RPTOR",18.254198,12.636558,16.453307,537,585,389,0.034329,13.104394,10.110917,6.976998,542,403,437,0.0698536666666667,0.966794835804647
"RPUSD1",9.751674,7.605143,9.762667,162,192,126,0.926307333333333,9.440814,6.952238,8.808233,184,135,167,0.445111,1.33298226456883
"RPUSD2",4.839588,5.73705,6.890931,88,106,83,3.44918533333333,3.313338,3.014919,4.618241,81,68,78,3.67736133333333,0.951216939693348
"RPUSD3",24.923987,24.360115,29.901909,240,321,215,0.069111,25.734961,19.728936,24.462477,279,206,277,0.321513,0.809005284094822
"RPUSD4",12.438385,10.223853,17.672904,238,244,221,1.08937233333333,10.451042,10.138846,9.643191,229,190,232,0.406864333333333,1.48512708996106
"RRAD",0.450097,0.82771,1.242903,3,4,3,0.195051,0.538026,0.479104,0.457284,4,7,5,0.531978333333333,0.780070431805498
"RRAGA",41.267265,47.212695,55.033063,773,974,727,0.475900666666667,29.734476,29.944284,30.37958,656,528,588,1.78130966666667,0.530649529735931
"RRAGB",60.940762,57.309391,69.049561,537,599,486,0,37.216075,26.775461,34.786897,310,175,237,0,1
"RRAGC",20.435438,20.39076,23.375703,558,686,419,0.898675,17.401913,21.348804,21.425108,574,524,645,0.663078333333333,1.14166300043995
"RRAGD",7.130464,8.041636,12.701617,296,322,259,15.4553843333333,3.110564,1.531123,2.765809,126,67,133,18.6219826666667,0.8386198588019
"RRAS",1.357477,2.347784,2.187972,14,27,16,268.289231666667,7.591893,13.207422,12.52558,92,124,127,408.121975666667,0.658212581291578
"RRAS2",13.060206,16.162962,15.640255,251,318,215,0.198621666666667,15.376539,19.268379,17.391948,316,310,302,0.0565913333333333,1.13442314814873
"RRBP1",5.739477,7.280685,6.316351,305,426,256,0,103.044253,103.423638,86.026805,6096,5239,4446,0,1
"RREB1",0.172819,0.271413,0.245925,13,28,19,0.17838,11.100854,16.9518,3.812075,407,387,323,0.312634666666667,0.897721224285813
